Gene name	Caenorhabditis elegans (PRJNA13758) [WS285] gene stable ID	Homology type
TMUE_0000000199	WBGene00017016	ortholog_one2many
TMUE_1000003669	WBGene00008856	ortholog_one2one
TMUE_1000005409		
TMUE_1000005410	WBGene00022358	ortholog_one2one
TMUE_1000003671		
TMUE_1000005411		
TMUE_1000005412		
TMUE_1000003672		
TMUE_1000003673	WBGene00017642	ortholog_one2many
TMUE_1000005413		
TMUE_1000003674		
TMUE_1000005414		
TMUE_1000003675		
TMUE_1000005415	WBGene00009781	ortholog_one2one
TMUE_1000003676	WBGene00011260	ortholog_one2many
TMUE_1000005416	WBGene00008819	ortholog_one2many
TMUE_1000003677	WBGene00021661	ortholog_one2many
TMUE_1000003677	WBGene00003041	ortholog_one2many
TMUE_1000005417	WBGene00004367	ortholog_one2one
TMUE_1000003678		
TMUE_1000003680		
TMUE_1000003681		
TMUE_1000003682	WBGene00021427	ortholog_one2one
TMUE_1000005421		
TMUE_1000003683	WBGene00016314	ortholog_one2one
TMUE_1000005424	WBGene00010872	ortholog_one2one
TMUE_1000005426	WBGene00022025	ortholog_one2one
TMUE_1000005427		
TMUE_1000003684	WBGene00003029	ortholog_one2one
TMUE_1000005428		
TMUE_1000003685	WBGene00020625	ortholog_one2one
TMUE_1000003686	WBGene00004015	ortholog_one2one
TMUE_1000005429	WBGene00004087	ortholog_one2one
TMUE_1000003688	WBGene00019120	ortholog_one2many
TMUE_1000003688	WBGene00019121	ortholog_one2many
TMUE_1000005430		
TMUE_1000003689	WBGene00010738	ortholog_one2one
TMUE_1000005431	WBGene00009010	ortholog_one2one
TMUE_1000005432	WBGene00019801	ortholog_many2many
TMUE_1000003690		
TMUE_1000003691	WBGene00017760	ortholog_many2many
TMUE_1000005433		
TMUE_1000005434	WBGene00002978	ortholog_one2one
TMUE_1000005435		
TMUE_1000005436		
TMUE_1000005438	WBGene00019096	ortholog_many2many
TMUE_1000005438	WBGene00019962	ortholog_many2many
TMUE_1000005438	WBGene00019094	ortholog_many2many
TMUE_1000005438	WBGene00020797	ortholog_many2many
TMUE_1000005438	WBGene00021787	ortholog_many2many
TMUE_1000005440	WBGene00000843	ortholog_one2many
TMUE_1000003694		
TMUE_1000003697		
TMUE_1000005442	WBGene00018765	ortholog_one2one
TMUE_1000005443		
TMUE_1000003699		
TMUE_1000005444	WBGene00004208	ortholog_one2one
TMUE_1000005445	WBGene00009542	ortholog_one2many
TMUE_1000005445	WBGene00270321	ortholog_one2many
TMUE_1000005445	WBGene00008476	ortholog_one2many
TMUE_1000005446		
TMUE_1000003700	WBGene00007951	ortholog_one2one
TMUE_1000005447		
TMUE_1000003701	WBGene00000951	ortholog_one2many
TMUE_1000005448		
TMUE_1000003702		
TMUE_1000003703		
TMUE_1000005450		
TMUE_1000005451		
TMUE_1000003704		
TMUE_1000005452		
TMUE_1000005453		
TMUE_1000005454	WBGene00004186	ortholog_one2one
TMUE_1000003705	WBGene00000408	ortholog_one2one
TMUE_1000003706		
TMUE_1000003707	WBGene00001094	ortholog_one2one
TMUE_1000005455		
TMUE_1000003709	WBGene00004927	ortholog_one2one
TMUE_1000005456		
TMUE_1000005457		
TMUE_1000003710	WBGene00016623	ortholog_one2one
TMUE_1000003711	WBGene00007730	ortholog_one2one
TMUE_1000003712		
TMUE_1000003713	WBGene00006932	ortholog_one2one
TMUE_1000003714		
TMUE_1000003715		
TMUE_1000005458		
TMUE_1000005459		
TMUE_1000005460		
TMUE_1000005461		
TMUE_1000005568	WBGene00015233	ortholog_one2one
TMUE_1000005567		
TMUE_1000003835	WBGene00004505	ortholog_one2many
TMUE_1000003834	WBGene00017003	ortholog_one2one
TMUE_1000005566		
TMUE_1000005565	WBGene00016159	ortholog_one2one
TMUE_1000003832	WBGene00022199	ortholog_one2many
TMUE_1000003831		
TMUE_1000005562		
TMUE_1000003830		
TMUE_1000003829	WBGene00013164	ortholog_one2one
TMUE_1000005561	WBGene00016373	ortholog_one2one
TMUE_1000003827		
TMUE_1000005560		
TMUE_1000005559	WBGene00009557	ortholog_one2one
TMUE_1000003826	WBGene00006508	ortholog_one2one
TMUE_1000003825	WBGene00004368	ortholog_one2one
TMUE_1000003824	WBGene00009050	ortholog_one2one
TMUE_1000005553	WBGene00001332	ortholog_one2one
TMUE_1000003823	WBGene00006831	ortholog_one2one
TMUE_1000005552	WBGene00001515	ortholog_one2one
TMUE_1000003821		
TMUE_1000005551		
TMUE_1000003820	WBGene00011760	ortholog_one2one
TMUE_1000005550		
TMUE_1000003819	WBGene00000794	ortholog_one2one
TMUE_1000003818		
TMUE_1000003817	WBGene00006807	ortholog_one2one
TMUE_1000005549	WBGene00011631	ortholog_one2one
TMUE_1000003816		
TMUE_1000003814	WBGene00003052	ortholog_one2many
TMUE_1000005548		
TMUE_1000003812	WBGene00003922	ortholog_one2one
TMUE_1000005545	WBGene00001048	ortholog_one2one
TMUE_1000003810		
TMUE_1000005543	WBGene00006367	ortholog_one2one
TMUE_1000003808	WBGene00004034	ortholog_one2one
TMUE_1000003807	WBGene00017625	ortholog_one2many
TMUE_1000003807	WBGene00019127	ortholog_one2many
TMUE_1000003807	WBGene00011517	ortholog_one2many
TMUE_1000005540	WBGene00001007	ortholog_one2one
TMUE_1000003805	WBGene00010641	ortholog_one2one
TMUE_1000005539		
TMUE_1000003803		
TMUE_1000003802	WBGene00019595	ortholog_one2one
TMUE_1000005538		
TMUE_1000003801	WBGene00003592	ortholog_one2one
TMUE_1000003800	WBGene00008538	ortholog_one2many
TMUE_1000003800	WBGene00021183	ortholog_one2many
TMUE_1000003799		
TMUE_1000005537	WBGene00008415	ortholog_one2one
TMUE_1000003797		
TMUE_1000005535	WBGene00002070	ortholog_one2one
TMUE_1000003796		
TMUE_1000003795		
TMUE_1000005534		
TMUE_1000003794		
TMUE_1000003793	WBGene00009364	ortholog_one2one
TMUE_1000003792	WBGene00009939	ortholog_one2one
TMUE_1000005532	WBGene00011531	ortholog_one2one
TMUE_1000003791	WBGene00017816	ortholog_one2many
TMUE_1000003790	WBGene00009285	ortholog_one2one
TMUE_1000005287		
TMUE_1000003542	WBGene00007556	ortholog_one2one
TMUE_1000005286	WBGene00009204	ortholog_one2one
TMUE_1000005285		
TMUE_1000005284	WBGene00002783	ortholog_many2many
TMUE_1000005284	WBGene00016162	ortholog_many2many
TMUE_1000005283		
TMUE_1000003541	WBGene00004391	ortholog_one2one
TMUE_1000005282		
TMUE_1000003539		
TMUE_1000003538	WBGene00001208	ortholog_one2one
TMUE_1000003537		
TMUE_1000005278		
TMUE_1000005277	WBGene00020993	ortholog_one2one
TMUE_1000005275	WBGene00017778	ortholog_many2many
TMUE_1000003536		
TMUE_1000003535		
TMUE_1000005272		
TMUE_1000003534		
TMUE_1000003533	WBGene00003802	ortholog_one2many
TMUE_1000005271	WBGene00003802	ortholog_one2many
TMUE_1000003532		
TMUE_1000005270		
TMUE_1000003529	WBGene00006773	ortholog_one2one
TMUE_1000005268		
TMUE_1000005267	WBGene00022837	ortholog_one2one
TMUE_1000005266	WBGene00022199	ortholog_one2many
TMUE_1000005265		
TMUE_1000005264		
TMUE_1000005263		
TMUE_1000005262	WBGene00009177	ortholog_one2one
TMUE_1000005260		
TMUE_1000003524	WBGene00185067	ortholog_one2one
TMUE_1000005259	WBGene00018520	ortholog_one2one
TMUE_1000003523	WBGene00001365	ortholog_one2one
TMUE_1000003522		
TMUE_1000003521	WBGene00001016	ortholog_one2one
TMUE_1000005257		
TMUE_1000003519		
TMUE_1000005256	WBGene00016278	ortholog_one2one
TMUE_1000003518	WBGene00000802	ortholog_one2many
TMUE_1000005255		
TMUE_1000003517	WBGene00006433	ortholog_one2one
TMUE_1000005254	WBGene00013258	ortholog_one2one
TMUE_1000003516		
TMUE_1000005253	WBGene00020115	ortholog_one2one
TMUE_1000003515		
TMUE_1000003514	WBGene00006682	ortholog_one2one
TMUE_1000005252		
TMUE_1000003513		
TMUE_2000006658	WBGene00017282	ortholog_one2many
TMUE_2000006657	WBGene00004472	ortholog_one2one
TMUE_2000009001		
TMUE_2000006656		
TMUE_2000006651		
TMUE_2000008999	WBGene00003596	ortholog_one2many
TMUE_2000006650		
TMUE_2000006649		
TMUE_2000006648		
TMUE_2000006646		
TMUE_2000006645		
TMUE_2000008996		
TMUE_2000008990		
TMUE_2000008989		
TMUE_2000008988		
TMUE_3000010721		
TMUE_2000006642		
TMUE_2000006641		
TMUE_2000008987		
TMUE_2000008986		
TMUE_2000006346		
TMUE_0000002267		
TMUE_0000002268		
TMUE_2000008666		
TMUE_2000008664		
TMUE_2000008663	WBGene00004489	ortholog_one2one
TMUE_2000008661	WBGene00018967	ortholog_one2one
TMUE_2000008660	WBGene00008775	ortholog_one2one
TMUE_2000008659	WBGene00007330	ortholog_one2one
TMUE_2000006344		
TMUE_2000008658	WBGene00022734	ortholog_one2one
TMUE_2000006343	WBGene00001794	ortholog_one2one
TMUE_2000008657		
TMUE_2000006342	WBGene00010685	ortholog_one2many
TMUE_2000006342	WBGene00006810	ortholog_one2many
TMUE_2000008656	WBGene00022776	ortholog_one2one
TMUE_2000006341		
TMUE_2000008655		
TMUE_2000006340	WBGene00011867	ortholog_one2many
TMUE_2000008653		
TMUE_2000006339		
TMUE_2000008652		
TMUE_2000006338	WBGene00012982	ortholog_one2one
TMUE_2000006337	WBGene00015310	ortholog_one2one
TMUE_2000008651	WBGene00013577	ortholog_one2many
TMUE_2000008650		
TMUE_2000008649		
TMUE_2000006336	WBGene00019996	ortholog_one2one
TMUE_2000008648		
TMUE_2000006335		
TMUE_2000008647	WBGene00014111	ortholog_one2one
TMUE_2000006334		
TMUE_2000006333	WBGene00004421	ortholog_one2one
TMUE_2000008646		
TMUE_2000008645		
TMUE_2000006332		
TMUE_2000006331	WBGene00020422	ortholog_one2many
TMUE_2000008644	WBGene00001509	ortholog_one2one
TMUE_2000006330	WBGene00013735	ortholog_one2one
TMUE_2000008643		
TMUE_2000006329	WBGene00022785	ortholog_one2many
TMUE_2000006328	WBGene00014250	ortholog_one2many
TMUE_2000008641		
TMUE_2000008640	WBGene00002048	ortholog_one2one
TMUE_2000006326	WBGene00018846	ortholog_one2many
TMUE_2000006325	WBGene00018846	ortholog_one2many
TMUE_2000006324		
TMUE_2000008638	WBGene00003597	ortholog_one2one
TMUE_2000008637	WBGene00013149	ortholog_one2one
TMUE_2000008636	WBGene00019264	ortholog_one2one
TMUE_2000006323		
TMUE_2000008635		
TMUE_2000006321	WBGene00022360	ortholog_one2one
TMUE_2000008634	WBGene00000761	ortholog_one2one
TMUE_2000006320	WBGene00010456	ortholog_one2one
TMUE_2000006319		
TMUE_2000008632		
TMUE_2000006318	WBGene00013688	ortholog_one2one
TMUE_2000006317	WBGene00021877	ortholog_one2many
TMUE_2000006317	WBGene00018625	ortholog_one2many
TMUE_2000008631	WBGene00010922	ortholog_one2one
TMUE_2000008630		
TMUE_2000006315	WBGene00001281	ortholog_one2many
TMUE_2000008629	WBGene00011834	ortholog_one2one
TMUE_2000008628		
TMUE_2000008627		
TMUE_2000006312		
TMUE_2000008626	WBGene00004313	ortholog_one2one
TMUE_2000006354	WBGene00016811	ortholog_one2many
TMUE_2000006354	WBGene00022489	ortholog_one2many
TMUE_2000006352	WBGene00006366	ortholog_one2one
TMUE_0000001330		
TMUE_0000001331		
TMUE_1000004037		
TMUE_1000005779		
TMUE_1000004036		
TMUE_1000004033		
TMUE_1000005778		
TMUE_1000004032		
TMUE_1000005776	WBGene00004014	ortholog_one2one
TMUE_1000005775		
TMUE_1000005772		
TMUE_1000004031	WBGene00009450	ortholog_one2one
TMUE_1000005771		
TMUE_1000005769	WBGene00001377	ortholog_one2one
TMUE_1000005768		
TMUE_1000004030		
TMUE_1000005766		
TMUE_1000004029	WBGene00002036	ortholog_one2one
TMUE_1000004028		
TMUE_1000005764		
TMUE_2000010570		
TMUE_2000008155		
TMUE_2000008154		
TMUE_2000010567	WBGene00010972	ortholog_one2one
TMUE_2000008150		
TMUE_2000010566	WBGene00010279	ortholog_one2one
TMUE_2000008149	WBGene00011976	ortholog_many2many
TMUE_2000008149	WBGene00020025	ortholog_many2many
TMUE_2000010565	WBGene00001674	ortholog_one2one
TMUE_2000008147		
TMUE_2000008146	WBGene00008428	ortholog_one2one
TMUE_2000008145	WBGene00003377	ortholog_one2one
TMUE_2000008144		
TMUE_2000010564		
TMUE_2000010563	WBGene00020012	ortholog_one2one
TMUE_2000008143		
TMUE_2000008142	WBGene00044440	ortholog_one2many
TMUE_2000008142	WBGene00011242	ortholog_one2many
TMUE_2000010562		
TMUE_2000008141	WBGene00011280	ortholog_one2one
TMUE_2000008140	WBGene00022797	ortholog_one2one
TMUE_2000008139	WBGene00004896	ortholog_one2one
TMUE_2000010561		
TMUE_2000008138		
TMUE_2000008137		
TMUE_2000010559		
TMUE_2000010555		
TMUE_2000008135		
TMUE_2000010554		
TMUE_2000010553		
TMUE_2000008134	WBGene00010272	ortholog_one2one
TMUE_2000010552	WBGene00000001	ortholog_one2one
TMUE_2000010551		
TMUE_2000008133	WBGene00013129	ortholog_one2one
TMUE_2000010550		
TMUE_2000010549		
TMUE_2000008132	WBGene00016165	ortholog_one2one
TMUE_2000010547	WBGene00002202	ortholog_one2many
TMUE_2000008130	WBGene00012209	ortholog_many2many
TMUE_2000008129	WBGene00018193	ortholog_one2one
TMUE_2000010545		
TMUE_2000008128		
TMUE_2000008127		
TMUE_1000003138	WBGene00013020	ortholog_one2one
TMUE_1000004904		
TMUE_0000000901		
TMUE_1000004927		
TMUE_1000003167		
TMUE_1000003166	WBGene00003006	ortholog_one2one
TMUE_1000004924	WBGene00002012	ortholog_many2many
TMUE_1000004923	WBGene00044321	ortholog_one2one
TMUE_1000003164	WBGene00003186	ortholog_one2one
TMUE_1000003163		
TMUE_1000004921	WBGene00009563	ortholog_one2one
TMUE_1000003162	WBGene00021305	ortholog_one2one
TMUE_1000004919	WBGene00018174	ortholog_one2many
TMUE_1000003159	WBGene00018174	ortholog_one2many
TMUE_1000003158		
TMUE_1000004918		
TMUE_1000003156	WBGene00015025	ortholog_one2one
TMUE_1000003154		
TMUE_1000003153	WBGene00017557	ortholog_one2one
TMUE_1000003152		
TMUE_1000004917	WBGene00015146	ortholog_one2one
TMUE_1000004916		
TMUE_1000003150	WBGene00020091	ortholog_one2many
TMUE_1000003149	WBGene00000444	ortholog_one2many
TMUE_1000003149	WBGene00000460	ortholog_one2many
TMUE_1000003149	WBGene00017538	ortholog_one2many
TMUE_1000004915		
TMUE_1000002627		
TMUE_1000002626	WBGene00019756	ortholog_one2one
TMUE_1000004409		
TMUE_1000004406		
TMUE_1000004405		
TMUE_1000004404		
TMUE_1000002625	WBGene00006893	ortholog_one2one
TMUE_1000004403	WBGene00009051	ortholog_one2one
TMUE_1000002623	WBGene00011272	ortholog_one2one
TMUE_1000002622	WBGene00011273	ortholog_one2one
TMUE_1000004402		
TMUE_1000004401	WBGene00013790	ortholog_one2one
TMUE_1000002617		
TMUE_1000004400	WBGene00018474	ortholog_one2one
TMUE_1000004398	WBGene00012907	ortholog_one2one
TMUE_1000004397	WBGene00000530	ortholog_one2many
TMUE_1000004396		
TMUE_1000004395		
TMUE_1000002613		
TMUE_1000004393		
TMUE_1000004390	WBGene00001707	ortholog_one2one
TMUE_1000002611		
TMUE_1000004389		
TMUE_1000004388		
TMUE_1000004386	WBGene00020604	ortholog_one2one
TMUE_1000002608	WBGene00003987	ortholog_many2many
TMUE_1000002608	WBGene00014127	ortholog_many2many
TMUE_1000002608	WBGene00008110	ortholog_many2many
TMUE_1000002608	WBGene00008923	ortholog_many2many
TMUE_1000002607	WBGene00002075	ortholog_one2one
TMUE_1000002606		
TMUE_1000004384		
TMUE_1000002605		
TMUE_1000002604		
TMUE_1000002602	WBGene00010572	ortholog_many2many
TMUE_1000002602	WBGene00006474	ortholog_many2many
TMUE_1000002602	WBGene00013862	ortholog_many2many
TMUE_1000002602	WBGene00019237	ortholog_many2many
TMUE_1000004383		
TMUE_1000004382		
TMUE_1000002601	WBGene00021294	ortholog_one2one
TMUE_1000004380	WBGene00019673	ortholog_one2one
TMUE_1000002600	WBGene00004976	ortholog_one2many
TMUE_1000004377		
TMUE_1000004376		
TMUE_1000004375		
TMUE_2000007944		
TMUE_1000004374	WBGene00011488	ortholog_one2one
TMUE_1000004372	WBGene00003233	ortholog_one2one
TMUE_3000012312		
TMUE_1000002591		
TMUE_1000002590		
TMUE_1000004371	WBGene00018156	ortholog_one2one
TMUE_1000002589		
TMUE_1000002587		
TMUE_1000004368	WBGene00007184	ortholog_one2one
TMUE_1000002585		
TMUE_1000004367	WBGene00019360	ortholog_one2one
TMUE_1000004366	WBGene00008000	ortholog_one2many
TMUE_1000002584	WBGene00008000	ortholog_one2many
TMUE_2000007075	WBGene00001440	ortholog_one2many
TMUE_2000009467		
TMUE_2000007078		
TMUE_2000009469		
TMUE_2000007081	WBGene00001494	ortholog_one2one
TMUE_2000009470	WBGene00019211	ortholog_one2many
TMUE_2000007082		
TMUE_2000007083		
TMUE_2000009471		
TMUE_2000009472		
TMUE_2000009473		
TMUE_2000009475		
TMUE_2000007084		
TMUE_2000009476		
TMUE_2000009478		
TMUE_2000009481	WBGene00017895	ortholog_one2one
TMUE_2000007088	WBGene00006945	ortholog_one2one
TMUE_2000007089		
TMUE_2000009482	WBGene00000905	ortholog_one2many
TMUE_2000009482	WBGene00011699	ortholog_one2many
TMUE_2000009482	WBGene00011698	ortholog_one2many
TMUE_2000009483	WBGene00006540	ortholog_one2one
TMUE_2000009484	WBGene00003986	ortholog_one2many
TMUE_2000009486	WBGene00015939	ortholog_one2one
TMUE_2000007091	WBGene00016446	ortholog_one2one
TMUE_2000009487		
TMUE_2000007092		
TMUE_2000009488	WBGene00004283	ortholog_one2one
TMUE_2000007093		
TMUE_2000007094		
TMUE_2000007095		
TMUE_2000009490		
TMUE_2000009673		
TMUE_2000009721	WBGene00020480	ortholog_one2one
TMUE_0000002042		
TMUE_0000002496		
TMUE_2000007322	WBGene00017742	ortholog_one2one
TMUE_2000007318	WBGene00012997	ortholog_one2one
TMUE_2000009717		
TMUE_0000001786	WBGene00011613	ortholog_many2many
TMUE_0000001786	WBGene00018781	ortholog_many2many
TMUE_0000001785	WBGene00013680	ortholog_one2many
TMUE_2000007313	WBGene00000880	ortholog_one2one
TMUE_2000009714		
TMUE_2000009711		
TMUE_2000007309		
TMUE_2000009710		
TMUE_2000007308		
TMUE_2000009708		
TMUE_2000007304	WBGene00007287	ortholog_one2one
TMUE_2000009707		
TMUE_3000013644		
TMUE_3000011509		
TMUE_3000013645		
TMUE_3000013646		
TMUE_2000009595		
TMUE_2000009596		
TMUE_2000007201		
TMUE_2000007202		
TMUE_2000009599	WBGene00019711	ortholog_one2one
TMUE_2000007203	WBGene00007117	ortholog_one2one
TMUE_2000007204	WBGene00015258	ortholog_one2many
TMUE_2000007204	WBGene00012688	ortholog_one2many
TMUE_2000007204	WBGene00015260	ortholog_one2many
TMUE_2000007204	WBGene00015592	ortholog_one2many
TMUE_2000007204	WBGene00012686	ortholog_one2many
TMUE_2000007204	WBGene00022643	ortholog_one2many
TMUE_2000007204	WBGene00012428	ortholog_one2many
TMUE_2000007204	WBGene00017944	ortholog_one2many
TMUE_2000007204	WBGene00022641	ortholog_one2many
TMUE_2000007204	WBGene00012535	ortholog_one2many
TMUE_2000007204	WBGene00021448	ortholog_one2many
TMUE_2000007204	WBGene00021798	ortholog_one2many
TMUE_2000007204	WBGene00010925	ortholog_one2many
TMUE_2000007204	WBGene00017945	ortholog_one2many
TMUE_2000007204	WBGene00009485	ortholog_one2many
TMUE_2000007204	WBGene00021797	ortholog_one2many
TMUE_2000007204	WBGene00007774	ortholog_one2many
TMUE_2000007205	WBGene00021133	ortholog_one2one
TMUE_2000009600	WBGene00012738	ortholog_one2one
TMUE_2000009601	WBGene00017816	ortholog_one2many
TMUE_2000007208	WBGene00000480	ortholog_one2one
TMUE_2000007209		
TMUE_2000009604	WBGene00004033	ortholog_one2one
TMUE_2000009605	WBGene00007969	ortholog_one2one
TMUE_2000009609	WBGene00003559	ortholog_one2one
TMUE_2000007212		
TMUE_2000007213		
TMUE_2000007214	WBGene00007982	ortholog_one2one
TMUE_2000007215		
TMUE_2000007216	WBGene00006734	ortholog_one2many
TMUE_2000009615	WBGene00006792	ortholog_one2one
TMUE_2000009616	WBGene00021528	ortholog_one2one
TMUE_2000007217		
TMUE_2000009618		
TMUE_2000007218		
TMUE_2000009619	WBGene00019225	ortholog_one2many
TMUE_2000009619	WBGene00011832	ortholog_one2many
TMUE_2000009620	WBGene00020446	ortholog_many2many
TMUE_2000009620	WBGene00011644	ortholog_many2many
TMUE_2000007219	WBGene00008316	ortholog_one2one
TMUE_2000007220	WBGene00015237	ortholog_one2one
TMUE_2000007221		
TMUE_2000009622	WBGene00020097	ortholog_one2one
TMUE_2000007222	WBGene00021316	ortholog_one2many
TMUE_2000007222	WBGene00010435	ortholog_one2many
TMUE_2000009623		
TMUE_2000007223	WBGene00006785	ortholog_one2one
TMUE_2000009624		
TMUE_2000007225	WBGene00006575	ortholog_one2one
TMUE_2000009625		
TMUE_2000009626		
TMUE_2000009627		
TMUE_2000007226		
TMUE_2000009629		
TMUE_2000007228	WBGene00021753	ortholog_one2one
TMUE_2000007229		
TMUE_2000009630	WBGene00002025	ortholog_one2one
TMUE_2000007231	WBGene00004682	ortholog_one2one
TMUE_1000004082		
TMUE_1000004081		
TMUE_1000004080	WBGene00015125	ortholog_one2one
TMUE_1000005825	WBGene00016800	ortholog_many2many
TMUE_1000005825	WBGene00007401	ortholog_many2many
TMUE_1000005824		
TMUE_1000005823		
TMUE_1000005954		
TMUE_1000005953		
TMUE_1000005952	WBGene00006616	ortholog_one2one
TMUE_1000004220	WBGene00000232	ortholog_one2one
TMUE_1000004219	WBGene00019326	ortholog_one2one
TMUE_1000004217		
TMUE_1000004214		
TMUE_1000005950		
TMUE_1000004213		
TMUE_1000004212	WBGene00004302	ortholog_one2one
TMUE_1000005948	WBGene00000468	ortholog_one2one
TMUE_1000004210		
TMUE_1000005947	WBGene00012681	ortholog_many2many
TMUE_1000005947	WBGene00012682	ortholog_many2many
TMUE_1000005947	WBGene00013973	ortholog_many2many
TMUE_1000005947	WBGene00077655	ortholog_many2many
TMUE_1000005947	WBGene00000214	ortholog_many2many
TMUE_1000005947	WBGene00019104	ortholog_many2many
TMUE_1000005947	WBGene00019105	ortholog_many2many
TMUE_1000005947	WBGene00012683	ortholog_many2many
TMUE_1000004209	WBGene00011928	ortholog_one2one
TMUE_1000005946	WBGene00012681	ortholog_many2many
TMUE_1000005946	WBGene00012682	ortholog_many2many
TMUE_1000005946	WBGene00013973	ortholog_many2many
TMUE_1000005946	WBGene00077655	ortholog_many2many
TMUE_1000005946	WBGene00000214	ortholog_many2many
TMUE_1000005946	WBGene00019104	ortholog_many2many
TMUE_1000005946	WBGene00019105	ortholog_many2many
TMUE_1000005946	WBGene00012683	ortholog_many2many
TMUE_1000004207	WBGene00000369	ortholog_one2many
TMUE_1000005945		
TMUE_1000005944	WBGene00001894	ortholog_many2many
TMUE_1000005944	WBGene00001882	ortholog_many2many
TMUE_1000005944	WBGene00001889	ortholog_many2many
